gbifID,accessRights,bibliographicCitation,identifier,language,license,modified,references,rightsHolder,type,institutionID,collectionID,institutionCode,collectionCode,datasetName,ownerInstitutionCode,basisOfRecord,informationWithheld,dynamicProperties,occurrenceID,catalogNumber,recordNumber,recordedBy,recordedByID,individualCount,sex,lifeStage,establishmentMeans,georeferenceVerificationStatus,occurrenceStatus,preparations,disposition,otherCatalogNumbers,occurrenceRemarks,organismID,organismName,organismScope,associatedOrganisms,previousIdentifications,organismRemarks,materialSampleID,eventID,parentEventID,fieldNumber,eventDate,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,habitat,samplingProtocol,sampleSizeValue,sampleSizeUnit,samplingEffort,fieldNotes,eventRemarks,locationID,higherGeographyID,higherGeography,continent,waterBody,islandGroup,island,countryCode,stateProvince,county,municipality,locality,verbatimLocality,verbatimElevation,verticalDatum,verbatimDepth,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,locationAccordingTo,locationRemarks,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,pointRadiusSpatialFit,verbatimCoordinateSystem,verbatimSRS,footprintWKT,footprintSRS,footprintSpatialFit,georeferencedBy,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceRemarks,geologicalContextID,earliestEonOrLowestEonothem,latestEonOrHighestEonothem,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,lowestBiostratigraphicZone,highestBiostratigraphicZone,lithostratigraphicTerms,group,formation,member,bed,identificationID,verbatimIdentification,identificationQualifier,typeStatus,identifiedBy,identifiedByID,dateIdentified,identificationReferences,identificationVerificationStatus,identificationRemarks,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,order,family,subfamily,genus,genericName,subgenus,infragenericEpithet,specificEpithet,infraspecificEpithet,cultivarEpithet,taxonRank,verbatimTaxonRank,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,datasetKey,publishingCountry,lastInterpreted,elevation,elevationAccuracy,depth,depthAccuracy,distanceAboveSurface,distanceAboveSurfaceAccuracy,distanceFromCentroidInMeters,issue,mediaType,hasCoordinate,hasGeospatialIssues,taxonKey,acceptedTaxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,subgenusKey,speciesKey,species,acceptedScientificName,verbatimScientificName,typifiedName,protocol,lastParsed,lastCrawled,repatriated,relativeOrganismQuantity,level0Gid,level0Name,level1Gid,level1Name,level2Gid,level2Name,level3Gid,level3Name,iucnRedListCategory,eventType
3039339538,,,69149041,,CC_BY_NC_4_0,2021-02-06T20:11:48Z,https://www.inaturalist.org/observations/69149041,wheelhomie,,,,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,,,https://www.inaturalist.org/observations/69149041,69149041,,wheelhomie,,,,,,,PRESENT,,,,,,,,,,,,,,,2021-01-29T12:48:29,12:48:29Z,,,2021,1,29,Fri Jan 29 2021 12:48:29 GMT-0800 (PST),,,,,,,,,,,NORTH_AMERICA,,,,CA,British Columbia,,,,"Pinchi Lake Rd, Fort St. James, BC, CA",,,,,,,,54.60235,-124.212111,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153665348,,,,wheelhomie,,2021-02-06T17:23:00,,,,42069,,,,,,,,"Vulpes vulpes (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Carnivora,Canidae,,Vulpes,Vulpes,,,vulpes,,,SPECIES,,,,ACCEPTED,,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CA,2023-03-29T14:19:07.570Z,,,,,,,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES,StillImage,TRUE,FALSE,5219243,5219243,1,44,359,732,9701,5219234,,5219243,Vulpes vulpes,"Vulpes vulpes (Linnaeus, 1758)",Vulpes vulpes,,DWC_ARCHIVE,2023-03-29T14:19:07.570Z,2023-03-28T11:22:53.478Z,FALSE,,CAN,Canada,CAN.2_1,British Columbia,CAN.2.2_1,Bulkley-Nechako,CAN.2.2.8_1,Bulkley-Nechako C,LC,
3039180861,,,68747708,,CC_BY_NC_4_0,2021-02-28T00:49:10Z,https://www.inaturalist.org/observations/68747708,kathy-115,,,,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,,,https://www.inaturalist.org/observations/68747708,68747708,,kathy-115,,,,Adult,,,PRESENT,,,,Fox,,,,,,,,,,,2009-06-16T13:04:00,13:04:00-07:00,,,2009,6,16,2009/06/16 1:04 PM PDT,,,,,,,,,,,NORTH_AMERICA,,,,CA,British Columbia,,,,"Stikine Region, BC, Canada",,,,,,,,59.9313,-128.299795,488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152519085,,,,kathy-115,,2021-01-29T03:40:57,,,,42069,,,,,,,,"Vulpes vulpes (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Carnivora,Canidae,,Vulpes,Vulpes,,,vulpes,,,SPECIES,,,,ACCEPTED,,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2023-03-29T14:00:49.640Z,,,,,,,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES,StillImage,TRUE,FALSE,5219243,5219243,1,44,359,732,9701,5219234,,5219243,Vulpes vulpes,"Vulpes vulpes (Linnaeus, 1758)",Vulpes vulpes,,DWC_ARCHIVE,2023-03-29T14:00:49.640Z,2023-03-28T11:22:53.478Z,TRUE,,CAN,Canada,CAN.2_1,British Columbia,CAN.2.26_1,Stikine,CAN.2.26.6_1,Stikine Region,LC,
3039125827,,,68747710,,CC_BY_NC_4_0,2021-02-28T00:48:49Z,https://www.inaturalist.org/observations/68747710,kathy-115,,,,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,,,https://www.inaturalist.org/observations/68747710,68747710,,kathy-115,,,,,,,PRESENT,,,,Fox,,,,,,,,,,,2009-06-16T15:37:00,15:37:00-07:00,,,2009,6,16,2009/06/16 3:37 PM PDT,,,,,,,,,,,NORTH_AMERICA,,,,CA,British Columbia,,,,"Northern Rockies, BC V0C, Canada",,,,,,,,59.901803,-127.437478,488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152519089,,,,kathy-115,,2021-01-29T03:40:58,,,,42069,,,,,,,,"Vulpes vulpes (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Carnivora,Canidae,,Vulpes,Vulpes,,,vulpes,,,SPECIES,,,,ACCEPTED,,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2023-03-29T14:00:45.487Z,,,,,,,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES,StillImage,TRUE,FALSE,5219243,5219243,1,44,359,732,9701,5219234,,5219243,Vulpes vulpes,"Vulpes vulpes (Linnaeus, 1758)",Vulpes vulpes,,DWC_ARCHIVE,2023-03-29T14:00:45.487Z,2023-03-28T11:22:53.478Z,TRUE,,CAN,Canada,CAN.2_1,British Columbia,CAN.2.20_1,Northern Rockies,CAN.2.20.6_1,Northern Rockies B,LC,
3032063541,,,67946344,,CC_BY_NC_4_0,2021-06-28T15:21:13Z,https://www.inaturalist.org/observations/67946344,Ray Maichin,,,,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,,,https://www.inaturalist.org/observations/67946344,67946344,,Ray Maichin,,,,,,,PRESENT,,,,,,,,,,,,,,,2019-05-24T19:39:00,19:39:00-07:00,,,2019,5,24,2019/05/24 7:39 PM PDT,,,,,,,,,,,NORTH_AMERICA,,,,CA,British Columbia,,,,"Sheridan Lake, BC V0K 1X1, Canada",,,,,,,,51.532082,-120.882871,1349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150190479,,,,Ray Maichin,,2021-01-12T05:52:44,,,,42069,,,,,,,,"Vulpes vulpes (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Carnivora,Canidae,,Vulpes,Vulpes,,,vulpes,,,SPECIES,,,,ACCEPTED,,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2023-03-29T14:00:41.601Z,,,,,,,,CONTINENT_DERIVED_FROM_COORDINATES,StillImage,TRUE,FALSE,5219243,5219243,1,44,359,732,9701,5219234,,5219243,Vulpes vulpes,"Vulpes vulpes (Linnaeus, 1758)",Vulpes vulpes,,DWC_ARCHIVE,2023-03-29T14:00:41.601Z,2023-03-28T11:22:53.478Z,TRUE,,CAN,Canada,CAN.2_1,British Columbia,CAN.2.4_1,Cariboo,CAN.2.4.43_1,Cariboo L,LC,
3032052907,,,68112741,,CC_BY_NC_4_0,2021-07-03T12:26:22Z,https://www.inaturalist.org/observations/68112741,emilyhedges,,,,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,,,https://www.inaturalist.org/observations/68112741,68112741,,emilyhedges,,,,,,,PRESENT,,,,,,,,,,,,,,,2020-08-17T08:39:51,08:39:51-07:00,,,2020,8,17,Mon Aug 17 2020 08:39:51 GMT-0700 (PDT),,,,,,,,,,,NORTH_AMERICA,,,,CA,British Columbia,,,,"Lake Point Golf & Country Club, Montney, BC, CA",,,,,,,,56.327795,-120.998458,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150662755,,,,emilyhedges,,2021-01-15T18:22:04,,,,42069,,,,,,,,"Vulpes vulpes (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Carnivora,Canidae,,Vulpes,Vulpes,,,vulpes,,,SPECIES,,,,ACCEPTED,,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CA,2023-03-29T14:00:50.349Z,,,,,,,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES,StillImage,TRUE,FALSE,5219243,5219243,1,44,359,732,9701,5219234,,5219243,Vulpes vulpes,"Vulpes vulpes (Linnaeus, 1758)",Vulpes vulpes,,DWC_ARCHIVE,2023-03-29T14:00:50.349Z,2023-03-28T11:22:53.478Z,FALSE,,CAN,Canada,CAN.2_1,British Columbia,CAN.2.22_1,Peace River,CAN.2.22.12_1,Peace River C,LC,
3031919798,,,68054375,,CC_BY_NC_4_0,2021-01-18T09:08:04Z,https://www.inaturalist.org/observations/68054375,wheelhomie,,,,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,,,https://www.inaturalist.org/observations/68054375,68054375,,wheelhomie,,,,,,,PRESENT,,,,,,,,,,,,,,,2021-01-13T10:42:06,10:42:06Z,,,2021,1,13,Wed Jan 13 2021 10:42:06 GMT-0800 (PST),,,,,,,,,,,NORTH_AMERICA,,,,CA,British Columbia,,,,"Fort St. James, BC, CA",,,,,,,,54.600733,-124.213516,611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150496076,,,,wheelhomie,,2021-01-14T14:10:48,,,,42069,,,,,,,,"Vulpes vulpes (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Carnivora,Canidae,,Vulpes,Vulpes,,,vulpes,,,SPECIES,,,,ACCEPTED,,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CA,2023-03-29T14:19:04.567Z,,,,,,,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES,StillImage,TRUE,FALSE,5219243,5219243,1,44,359,732,9701,5219234,,5219243,Vulpes vulpes,"Vulpes vulpes (Linnaeus, 1758)",Vulpes vulpes,,DWC_ARCHIVE,2023-03-29T14:19:04.567Z,2023-03-28T11:22:53.478Z,FALSE,,CAN,Canada,CAN.2_1,British Columbia,CAN.2.2_1,Bulkley-Nechako,CAN.2.2.8_1,Bulkley-Nechako C,LC,
3031909842,,,68080459,,CC_BY_NC_4_0,2021-07-03T12:26:31Z,https://www.inaturalist.org/observations/68080459,wheelhomie,,,,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,,,https://www.inaturalist.org/observations/68080459,68080459,,wheelhomie,,,,,,,PRESENT,,,,,,,,,,,,,,,2021-01-14T16:20:12,16:20:12Z,,,2021,1,14,Thu Jan 14 2021 16:20:12 GMT-0800 (PST),,,,,,,,,,,NORTH_AMERICA,,,,CA,British Columbia,,,,"Pinchi Lake Rd, Fort St. James, BC, CA",,,,,,,,54.603223,-124.222913,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150570661,,,,wheelhomie,,2021-01-15T00:50:08,,,,42069,,,,,,,,"Vulpes vulpes (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Carnivora,Canidae,,Vulpes,Vulpes,,,vulpes,,,SPECIES,,,,ACCEPTED,,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CA,2023-03-29T14:19:24.388Z,,,,,,,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES,StillImage,TRUE,FALSE,5219243,5219243,1,44,359,732,9701,5219234,,5219243,Vulpes vulpes,"Vulpes vulpes (Linnaeus, 1758)",Vulpes vulpes,,DWC_ARCHIVE,2023-03-29T14:19:24.388Z,2023-03-28T11:22:53.478Z,FALSE,,CAN,Canada,CAN.2_1,British Columbia,CAN.2.2_1,Bulkley-Nechako,CAN.2.2.8_1,Bulkley-Nechako C,LC,
3031906593,,,67946918,,CC_BY_NC_4_0,2021-08-23T14:38:00Z,https://www.inaturalist.org/observations/67946918,Ray Maichin,,,,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,,,https://www.inaturalist.org/observations/67946918,67946918,,Ray Maichin,,,,,,,PRESENT,,,,,,,,,,,,,,,2020-05-28T17:13:00,17:13:00-07:00,,,2020,5,28,2020/05/28 5:13 PM PDT,,,,,,,,,,,NORTH_AMERICA,,,,CA,British Columbia,,,,"Sheridan Lake, BC V0K 1X1, Canada",,,,,,,,51.532082,-120.882871,1349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150191836,,,,Ray Maichin,,2021-01-12T06:09:28,,,,42069,,,,,,,,"Vulpes vulpes (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Carnivora,Canidae,,Vulpes,Vulpes,,,vulpes,,,SPECIES,,,,ACCEPTED,,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2023-03-29T14:00:43.329Z,,,,,,,,CONTINENT_DERIVED_FROM_COORDINATES,StillImage,TRUE,FALSE,5219243,5219243,1,44,359,732,9701,5219234,,5219243,Vulpes vulpes,"Vulpes vulpes (Linnaeus, 1758)",Vulpes vulpes,,DWC_ARCHIVE,2023-03-29T14:00:43.329Z,2023-03-28T11:22:53.478Z,TRUE,,CAN,Canada,CAN.2_1,British Columbia,CAN.2.4_1,Cariboo,CAN.2.4.43_1,Cariboo L,LC,
3031828018,,,61254031,,CC_BY_NC_4_0,2021-01-28T00:45:31Z,https://www.inaturalist.org/observations/61254031,naturalgramma,,,,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,,,https://www.inaturalist.org/observations/61254031,61254031,,naturalgramma,,,,,,,PRESENT,,,,,,,,,,,,,,,2020-04-14T07:01:40,07:01:40-07:00,,,2020,4,14,Tue Apr 14 2020 07:01:40 GMT-0700 (PDT),,,,,,,,,,,NORTH_AMERICA,,,,CA,British Columbia,,,,"Agate Bay Rd, BC, CA",,,,,,,,51.079636,-119.787292,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134013395,,,,Ken Allison,,2020-10-01T23:32:11,,,,42069,,,,,,,,"Vulpes vulpes (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Carnivora,Canidae,,Vulpes,Vulpes,,,vulpes,,,SPECIES,,,,ACCEPTED,,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2023-03-29T14:18:22.087Z,,,,,,,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES,StillImage,TRUE,FALSE,5219243,5219243,1,44,359,732,9701,5219234,,5219243,Vulpes vulpes,"Vulpes vulpes (Linnaeus, 1758)",Vulpes vulpes,,DWC_ARCHIVE,2023-03-29T14:18:22.087Z,2023-03-28T11:22:53.478Z,TRUE,,CAN,Canada,CAN.2_1,British Columbia,CAN.2.28_1,Thompson-Nicola,CAN.2.28.90_1,Thompson-Nicola O,LC,
3031751087,,,68256892,,CC_BY_NC_4_0,2021-10-14T00:08:56Z,https://www.inaturalist.org/observations/68256892,Ray Maichin,,,,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,,,https://www.inaturalist.org/observations/68256892,68256892,,Ray Maichin,,,,,,,PRESENT,,,,kit and mother,,,,,,,,,,,2020-05-28T17:10:00,17:10:00-07:00,,,2020,5,28,2020/05/28 5:10 PM PDT,,,,,,,,,,,NORTH_AMERICA,,,,CA,British Columbia,,,,"Sheridan Lake, BC V0K 1X1, Canada",,,,,,,,51.532082,-120.882871,1349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151046413,,,,Ray Maichin,,2021-01-18T04:44:20,,,,42069,,,,,,,,"Vulpes vulpes (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Carnivora,Canidae,,Vulpes,Vulpes,,,vulpes,,,SPECIES,,,,ACCEPTED,,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2023-03-29T14:19:36.678Z,,,,,,,,CONTINENT_DERIVED_FROM_COORDINATES,StillImage,TRUE,FALSE,5219243,5219243,1,44,359,732,9701,5219234,,5219243,Vulpes vulpes,"Vulpes vulpes (Linnaeus, 1758)",Vulpes vulpes,,DWC_ARCHIVE,2023-03-29T14:19:36.678Z,2023-03-28T11:22:53.478Z,TRUE,,CAN,Canada,CAN.2_1,British Columbia,CAN.2.4_1,Cariboo,CAN.2.4.43_1,Cariboo L,LC,
3031735136,,,68256890,,CC_BY_NC_4_0,2021-10-14T00:08:54Z,https://www.inaturalist.org/observations/68256890,Ray Maichin,,,,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,,,https://www.inaturalist.org/observations/68256890,68256890,,Ray Maichin,,,,,,,PRESENT,,,,,,,,,,,,,,,2020-05-28T17:06:00,17:06:00-07:00,,,2020,5,28,2020/05/28 5:06 PM PDT,,,,,,,,,,,NORTH_AMERICA,,,,CA,British Columbia,,,,"Sheridan Lake, BC V0K 1X1, Canada",,,,,,,,51.532082,-120.882871,1349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151046411,,,,Ray Maichin,,2021-01-18T04:44:20,,,,42069,,,,,,,,"Vulpes vulpes (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Carnivora,Canidae,,Vulpes,Vulpes,,,vulpes,,,SPECIES,,,,ACCEPTED,,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2023-03-29T14:19:36.933Z,,,,,,,,CONTINENT_DERIVED_FROM_COORDINATES,StillImage,TRUE,FALSE,5219243,5219243,1,44,359,732,9701,5219234,,5219243,Vulpes vulpes,"Vulpes vulpes (Linnaeus, 1758)",Vulpes vulpes,,DWC_ARCHIVE,2023-03-29T14:19:36.933Z,2023-03-28T11:22:53.478Z,TRUE,,CAN,Canada,CAN.2_1,British Columbia,CAN.2.4_1,Cariboo,CAN.2.4.43_1,Cariboo L,LC,
3031679140,,,68256891,,CC_BY_NC_4_0,2021-10-14T00:08:54Z,https://www.inaturalist.org/observations/68256891,Ray Maichin,,,,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,,,https://www.inaturalist.org/observations/68256891,68256891,,Ray Maichin,,,,,,,PRESENT,,,,Kits,,,,,,,,,,,2020-05-28T17:09:00,17:09:00-07:00,,,2020,5,28,2020/05/28 5:09 PM PDT,,,,,,,,,,,NORTH_AMERICA,,,,CA,British Columbia,,,,"Sheridan Lake, BC V0K 1X1, Canada",,,,,,,,51.532082,-120.882871,1349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151046412,,,,Ray Maichin,,2021-01-18T04:44:20,,,,42069,,,,,,,,"Vulpes vulpes (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Carnivora,Canidae,,Vulpes,Vulpes,,,vulpes,,,SPECIES,,,,ACCEPTED,,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2023-03-29T14:19:46.261Z,,,,,,,,CONTINENT_DERIVED_FROM_COORDINATES,StillImage,TRUE,FALSE,5219243,5219243,1,44,359,732,9701,5219234,,5219243,Vulpes vulpes,"Vulpes vulpes (Linnaeus, 1758)",Vulpes vulpes,,DWC_ARCHIVE,2023-03-29T14:19:46.261Z,2023-03-28T11:22:53.478Z,TRUE,,CAN,Canada,CAN.2_1,British Columbia,CAN.2.4_1,Cariboo,CAN.2.4.43_1,Cariboo L,LC,
3013927113,,,67309000,,CC_BY_NC_4_0,2021-02-28T14:50:26Z,https://www.inaturalist.org/observations/67309000,bpvhunt,,,,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,,,https://www.inaturalist.org/observations/67309000,67309000,,bpvhunt,,,,,,,PRESENT,,,,,,,,,,,,,,,2019-08-25T14:24:56,14:24:56-07:00,,,2019,8,25,Sun Aug 25 2019 14:24:56 GMT-0700 (PDT),,,,,,,,,,,NORTH_AMERICA,,,,CA,British Columbia,,,,"Stewart, BC, CA",,,,,,,,56.257171,-129.351808,7503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148340707,,,,bpvhunt,,2020-12-30T17:23:12,,,,42069,,,,,,,,"Vulpes vulpes (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Carnivora,Canidae,,Vulpes,Vulpes,,,vulpes,,,SPECIES,,,,ACCEPTED,,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CA,2023-03-29T14:19:20.350Z,,,,,,,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES,StillImage,TRUE,FALSE,5219243,5219243,1,44,359,732,9701,5219234,,5219243,Vulpes vulpes,"Vulpes vulpes (Linnaeus, 1758)",Vulpes vulpes,,DWC_ARCHIVE,2023-03-29T14:19:20.350Z,2023-03-28T11:22:53.478Z,FALSE,,CAN,Canada,CAN.2_1,British Columbia,CAN.2.15_1,Kitimat-Stikine,CAN.2.15.20_1,Kitimat-Stikine A,LC,
3013914235,,,67333301,,CC_BY_4_0,2021-08-23T14:37:21Z,https://www.inaturalist.org/observations/67333301,Darren Kirby,,,,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,,,https://www.inaturalist.org/observations/67333301,67333301,,Darren Kirby,,,,,,,PRESENT,,,,,,,,,,,,,,,2020-07-24T16:39:00,16:39:00-07:00,,,2020,7,24,2020/07/24 4:39 PM PDT,,,,,,,,,,,NORTH_AMERICA,,,,CA,British Columbia,,,,"Stikine Region, BC, Canada",,,,,,,,58.870065,-130.043932,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148405326,,,,Darren Kirby,,2020-12-31T02:03:19,,,,42069,,,,,,,,"Vulpes vulpes (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Carnivora,Canidae,,Vulpes,Vulpes,,,vulpes,,,SPECIES,,,,ACCEPTED,,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,US,2023-03-29T14:19:16.761Z,,,,,,,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES,StillImage,TRUE,FALSE,5219243,5219243,1,44,359,732,9701,5219234,,5219243,Vulpes vulpes,"Vulpes vulpes (Linnaeus, 1758)",Vulpes vulpes,,DWC_ARCHIVE,2023-03-29T14:19:16.761Z,2023-03-28T11:22:53.478Z,TRUE,,CAN,Canada,CAN.2_1,British Columbia,CAN.2.26_1,Stikine,CAN.2.26.6_1,Stikine Region,LC,
3013863202,,,67331617,,CC_BY_NC_4_0,2021-02-27T01:18:53Z,https://www.inaturalist.org/observations/67331617,colettewabnitz,,,,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,,,https://www.inaturalist.org/observations/67331617,67331617,,colettewabnitz,,,,,,,PRESENT,,,,,,,,,,,,,,,2019-08-25T14:24:52,14:24:52-07:00,,,2019,8,25,Sun Aug 25 2019 14:24:52 GMT-0700 (PDT),,,,,,,,,,,NORTH_AMERICA,,,,CA,British Columbia,,,,"Atlin, BC, CA",,,,,,,,59.726128,-129.235295,45810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148400261,,,,colettewabnitz,,2020-12-31T01:27:09,,,,42069,,,,,,,,"Vulpes vulpes (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Carnivora,Canidae,,Vulpes,Vulpes,,,vulpes,,,SPECIES,,,,ACCEPTED,,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CA,2023-03-29T14:19:17.686Z,,,,,,,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES,StillImage,TRUE,FALSE,5219243,5219243,1,44,359,732,9701,5219234,,5219243,Vulpes vulpes,"Vulpes vulpes (Linnaeus, 1758)",Vulpes vulpes,,DWC_ARCHIVE,2023-03-29T14:19:17.686Z,2023-03-28T11:22:53.478Z,FALSE,,CAN,Canada,CAN.2_1,British Columbia,CAN.2.26_1,Stikine,CAN.2.26.6_1,Stikine Region,LC,
2988553625,,,65347391,,CC_BY_NC_4_0,2020-11-29T01:44:44Z,https://www.inaturalist.org/observations/65347391,andreamc,,,,iNaturalist,Observations,iNaturalist research-grade observations,,HUMAN_OBSERVATION,,,https://www.inaturalist.org/observations/65347391,65347391,,andreamc,,,,,,,PRESENT,,,,Chief Lake,,,,,,,,,,,2020-11-21T07:41:10,07:41:10Z,,,2020,11,21,Sat Nov 21 2020 07:41:10 GMT-0800 (PST),,,,,,,,,,,NORTH_AMERICA,,,,CA,British Columbia,,,,"Chief Lake, Fraser-Fort George, BC, CA",,,,,,,,54.110361,-123.00013,2361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142847381,,,,andreamc,,2020-11-21T19:02:28,,,,42069,,,,,,,,"Vulpes vulpes (Linnaeus, 1758)",,,,,,,,Animalia,Chordata,Mammalia,Carnivora,Canidae,,Vulpes,Vulpes,,,vulpes,,,SPECIES,,,,ACCEPTED,,,50c9509d-22c7-4a22-a47d-8c48425ef4a7,CA,2023-03-29T14:00:33.246Z,,,,,,,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES,StillImage,TRUE,FALSE,5219243,5219243,1,44,359,732,9701,5219234,,5219243,Vulpes vulpes,"Vulpes vulpes (Linnaeus, 1758)",Vulpes vulpes,,DWC_ARCHIVE,2023-03-29T14:00:33.246Z,2023-03-28T11:22:53.478Z,FALSE,,CAN,Canada,CAN.2_1,British Columbia,CAN.2.12_1,Fraser-Fort George,CAN.2.12.2_1,Fraser-Fort George A,LC,
